address,code,Latitude,Longitude
Санкт-Петербург ул Петра Смородина 14 п1,Код: в1в4633,59.957648,30.44289
Санкт-Петербург ул Петра Смородина 14 п5,Код: в61в4633,59.957648,30.44289
Санкт-Петербург ул Петра Смородина 18,Код: в61в4633,59.958701,30.442765
Санкт-Петербург ул Пилотов 12,Арка: 171 ,59.810495,30.304443
Санкт-Петербург ул Пилотов 16к2 п1,Код: 12#345,59.810911,30.300403
Санкт-Петербург ул Пилотов 26к1 п1 ,Код: 12в345,59.813381,30.29333
Санкт-Петербург ул Пинегина 1,Код: 193в,59.894888,30.417617
Санкт-Петербург ул Пинегина 11,Код: #2222,59.89607,30.414607
Санкт-Петербург ул Пионерская 12/24,Код: 6781#,60.023139,30.400474
Санкт-Петербург ул Пионерская 50 п77,Код: 4,59.96353,30.271796
Санкт-Петербург ул Пионерстроя 12к3,Код: 922,59.839086,30.134006
Санкт-Петербург ул Пионерстроя 12к3 п1,Код: 9222в,59.839086,30.134006
Санкт-Петербург ул Пионерстроя 17к2,Код: 2в50,59.841317,30.128712
Санкт-Петербург ул Пионерстроя 18 п8,Код: в300в7273,59.837747,30.128535
Санкт-Петербург ул Пионерстроя 18ер,Код: в300в7273,59.841062,30.130269
Санкт-Петербург ул Пионерстроя 19к2 п4,Код: 2703в в2703в,59.84124,30.126489
Санкт-Петербург ул Пионерстроя 19к2 п7,Код: #2222,59.84124,30.126489
Санкт-Петербург ул Пионерстроя 27 п2,Код: 09,59.837344,30.126948
Санкт-Петербург ул Пионерстроя 6 п6,Код: 2563,59.841613,30.133006
Санкт-Петербург ул Пионерстроя 7к2 п3,Код: #200,59.844668,30.126904
Санкт-Петербург ул Писарева 14 п7,Код: #2515,59.926718,30.286039
Санкт-Петербург ул Писарева 18,Арка: 1812# Код: 1812#,59.926185,30.286499
Санкт-Петербург ул Писарева 18 п1,Код: 15,59.926185,30.286499
Санкт-Петербург ул Писарева 18 п13,Код: *1812#,59.926185,30.286499
Санкт-Петербург ул Писарева 18 п5,Код: #1111,59.926185,30.286499
Санкт-Петербург ул Писарева 18аки п13,Код: *1812#в,59.926707,30.28571
Санкт-Петербург ул Писарева 18б п1,Код: 8вв,59.926707,30.28571
Санкт-Петербург ул Писарева 18б п2,Код: 180,59.926707,30.28571
Санкт-Петербург ул Писарева 18ерки,Код: *1812#,59.926707,30.28571
Санкт-Петербург ул Писарева 18ке,Код: *1812#,59.926707,30.28571
Санкт-Петербург ул Писарева 18ки,Код: *1812#,59.926707,30.28571
Санкт-Петербург ул Писарева 18ки п13,Код: *1812#,59.926707,30.28571
Санкт-Петербург ул Писарева 18ку,Код: *1812#,59.926707,30.28571
Санкт-Петербург ул Писарева 5,Код: #1945,59.925502,30.285275
Санкт-Петербург ул Писарева 6,Код: 2009в,59.92782,30.286165
Санкт-Петербург ул Планерная 17,Арка: в866 ,59.99886,30.237277
Санкт-Петербург ул Планерная 63к1,Код: 7,60.023024,30.220943
Санкт-Петербург ул Планерная 73к4,Код: #3460,60.026674,30.216788
Санкт-Петербург ул Плесецкая 10,Код: 11,60.034599,30.214853
Санкт-Петербург ул Пловдивская 2,Код: 358,59.840994,30.38177
Санкт-Петербург ул Пловдивская 3к1,Код: #7,59.840062,30.380797
Санкт-Петербург ул Победы 11 п1,Код: 4321в,59.776756,30.662034
Санкт-Петербург ул Победы 11 п2,Код: *9,59.776756,30.662034
Санкт-Петербург ул Победы 17,Код: 98220в,59.777708,30.661899
Санкт-Петербург ул Победы 17 п2,Код: 98220 98220,59.777708,30.661899
Санкт-Петербург ул Пограничника Гарькавого 28к4 п4,Код: #1970,59.837064,30.150579
Санкт-Петербург ул Пограничника Гарькавого 34к4 п1,Код: 34в4,59.833516,30.149492
Санкт-Петербург ул Пограничника Гарькавого 35к1 п2,Код: #4230,59.832618,30.14577
Санкт-Петербург ул Пограничника Гарькавого 46к3 п4,Код: #4634,59.828071,30.150144
Санкт-Петербург ул Пограничника Гарькавого 49к1 п1,Код: 9876в,59.827845,30.145868
Санкт-Петербург ул Подводника Кузьмина 21,Код: 0021,59.842397,30.266966
Санкт-Петербург ул Подвойского 10 п7,Код: в242вв в260вв,59.909559,30.460287
Санкт-Петербург ул Подвойского 14к1,Код: 1037*,59.912957,30.467378
Санкт-Петербург ул Подвойского 14к1ж п29,Код: 1964,59.914479,30.482105
Санкт-Петербург ул Подвойского 17к1 п4,Код: #1234,59.911953,30.472868
Санкт-Петербург ул Подвойского 17к2,Код: #1234 #1234,59.911483,30.473603
Санкт-Петербург ул Подвойского 17к2 п4,Код: #1234 #1234,59.911483,30.473603
Санкт-Петербург ул Подвойского 24к2 п2,Код: 21в0041,59.914751,30.477779
Санкт-Петербург ул Подвойского 36к2,Код: 167,59.918313,30.488405
Санкт-Петербург ул Подвойского 40к2,Код: #3580,59.918708,30.489819
Санкт-Петербург ул Подвойского 40к2 п1,Код: #3580 #3580,59.918708,30.489819
Санкт-Петербург ул Подвойского 40к2 п14,Код: #3580,59.918708,30.489819
Санкт-Петербург ул Подвойского 46,Код: 356,59.919836,30.498713
Санкт-Петербург ул Подвойского 46 п2,Код: 356,59.919836,30.498713
Санкт-Петербург ул Подковырова 1,Код: *1967#,59.963626,30.304231
Санкт-Петербург ул Подковырова 10,Код: 10в,59.963351,30.304541
Санкт-Петербург ул Подольская 1,Код: 1,59.941133,30.355341
Санкт-Петербург ул Подольская 10,Арка: 4689# ,59.917043,30.323449
Санкт-Петербург ул Подольская 28,Код: 1234,59.914647,30.326013
Санкт-Петербург ул Подольская 37,Арка: 07273в ,59.913581,30.326403
Санкт-Петербург ул Полевая 18,Код: 39179,56.2999471,29.002394
Санкт-Петербург ул Полевая 5,Код: #2797,60.092689,29.948177
Санкт-Петербург ул Полевая Сабировская 47к1,Код: в1,59.996687,30.273927
Санкт-Петербург ул Политехническая 3к2ех,Арка: 100 ,60.023139,30.400474
Санкт-Петербург ул Политехническая 6,Код: 20,59.993287,30.355934
Санкт-Петербург ул Полозова 22,Арка: *5555# ,59.964199,30.300879
Санкт-Петербург ул Полярников 5,Код: в714,59.878244,30.438424
Санкт-Петербург ул Полярников 5 п1,Код: в714,59.878244,30.438424
Санкт-Петербург ул Полярников 5 п9,Код: 185,59.878244,30.438424
Санкт-Петербург ул Полярников 7 п2,Код: 77798,59.878159,30.437181
Санкт-Петербург ул Полярников 7 п3,Код: 12в345,59.878159,30.437181
Санкт-Петербург ул Потемкинская 13/48,Код: 1976#,60.023139,30.400474
Санкт-Петербург ул Почтамтская 8,Арка: #238 ,59.932241,30.303481
Санкт-Петербург ул Правды 12/12,Код: #1590,59.750692,30.60886
Санкт-Петербург ул Правды 12/12 п4,Код: #1212,59.750692,30.60886
Санкт-Петербург ул Правды 22 п13,Код: 2010в 2010в #200,59.920997,30.339013
Санкт-Петербург ул Правды 22 п2,Код: #1984,59.920997,30.339013
Санкт-Петербург ул Правды 8,Арка: 26178 ,59.750893,30.608935
Санкт-Петербург ул Пражская 9к2,Код: 5,59.875928,30.381095
Санкт-Петербург ул Прибрежная 2/41,Код: 479,60.023139,30.400474
Санкт-Петербург ул Примакова 14,Код: 11695,59.868303,30.276446
Санкт-Петербург ул Промышленная 10,Код: 33,59.898683,30.271378
Санкт-Петербург ул Профессора Попова 12 п3,Код: #9999,59.970895,30.311447
Санкт-Петербург ул Профессора Попова 22/53,Код: *1159#,59.971197,30.305587
Санкт-Петербург ул Профессора Попова 22/53 п3,Код: *1159#,59.971197,30.305587
Санкт-Петербург ул Профессора Попова 27,Код: 1в2436,59.971443,30.310302
Санкт-Петербург ул Профессора Попова 27 п1,Код: 1в2003 1в2436,59.971443,30.310302
Санкт-Петербург ул Профессора Попова 27 п2,Код: 1в1917,59.971443,30.310302
Санкт-Петербург ул Профессора Попова 27 п4,Код: 1в1812 1в1812,59.971443,30.310302
Санкт-Петербург ул Профессора Попова 27 п6,Код: 1в1976 1*1976,59.971443,30.310302
Санкт-Петербург ул Профессора Попова 27 п7,Код: 1в2003,59.971443,30.310302
Санкт-Петербург ул Профессора Попова 28 п1,Код: 287,59.971062,30.304341
Санкт-Петербург ул Профессора Попова 31,Код: #4230,59.971625,30.304381
Санкт-Петербург ул Профессора Попова 32 п2,Код: 33,59.970963,30.303048
Санкт-Петербург ул Профессора Попова 33,Код: #2046,59.971506,30.302473
Санкт-Петербург ул Профессора Попова 33 п1,Код: #2046,59.971506,30.302473
Санкт-Петербург ул Профессора Попова 41/5,Код: 19,59.971197,30.305587
Санкт-Петербург ул Профессора Попова 44,Код: #1313,59.970063,30.288277
